Size,Floor,TotalFloors,CentralHeating,District,Year,Type,BuildingType,Price
102,2,5,,"град София, Бъкстон",2020,3-СТАЕН,Тухла,129990
102,6,8,НЕ,"град София, Бъкстон",2021,3-СТАЕН,Тухла,122000
102,2,5,НЕ,"град София, Бъкстон",2022,3-СТАЕН,Тухла,112800
102,2,5,,"град София, Бъкстон",2021,3-СТАЕН,Тухла,112200
102,1,6,НЕ,"град София, Бъкстон",2020,3-СТАЕН,Тухла,107310
102,3,8,,"град София, Борово",2009,3-СТАЕН,Тухла,156000
102,6,10,ДА,"град София, Банишора",2020,3-СТАЕН,Тухла,104322
102,6,6,ДА,"град София, Център",2008,2-СТАЕН,Тухла,152000
102,1,3,,"град София, Симеоново",2021,2-СТАЕН,Тухла,84807
102,7,8,НЕ,"град София, Овча купел 1",2020,2-СТАЕН,Тухла,88000
102,7,8,,"град София, Овча купел",2020,2-СТАЕН,Тухла,87000
102,1,7,Лок.отопл.,"град София, Манастирски ливади",2011,2-СТАЕН,Тухла,111000
102,4,4,НЕ,"град София, Малинова долина",2020,2-СТАЕН,Тухла,83000
102,4,4,НЕ,"град София, Малинова долина",2020,2-СТАЕН,Тухла,82950
102,5,7,ДА,"град София, Люлин 10",2020,2-СТАЕН,Тухла,76080
102,6,7,Лок.отопл.,"град София, Люлин 10",2020,2-СТАЕН,Тухла,75900
102,2,7,Лок.отопл.,"град София, Люлин 10",2020,2-СТАЕН,Тухла,74000
102,2,7,Лок.отопл.,"град София, Люлин 10",2020,2-СТАЕН,Тухла,72000
102,11,12,,"град София, Витоша",2019,2-СТАЕН,Тухла,110000
102,6,6,Лок.отопл.,"град София, Витоша",2018,2-СТАЕН,Тухла,82000
102,4,5,,"град София, Бъкстон",2021,2-СТАЕН,Тухла,111573
102,1,8,ДА,"град София, Света Троица",1986,4-СТАЕН,Панел,89990
102,4,10,Лок.отопл.,"град София, Студентски град",2019,3-СТАЕН,Тухла,112000
102,6,8,ДА,"град София, Медицинска академия",1970,3-СТАЕН,Тухла,205000
102,3,5,ДА,"град София, Лозенец",1950,3-СТАЕН,Тухла,169000
102,5,7,НЕ,"град София, Лозенец",2011,3-СТАЕН,Тухла,150000
102,3,4,,"град София, Кръстова вада",2020,3-СТАЕН,Тухла,131900
102,2,5,,"град София, Гоце Делчев",2022,3-СТАЕН,Тухла,101626
102,7,8,НЕ,"град София, Овча купел",2020,2-СТАЕН,Тухла,87000
102,5,6,,"град София, Манастирски ливади",2017,2-СТАЕН,Тухла,101052
102,1,8,ДА,"град София, Света Троица",1986,4-СТАЕН,Панел,89990
102,3,4,ДА,"град София, Център",1962,3-СТАЕН,Тухла,179000
102,2,6,Лок.отопл.,"град София, Манастирски ливади",2002,3-СТАЕН,Тухла,145000
102,3,6,ДА,"град София, Лозенец",2000,3-СТАЕН,Тухла,228500
102,2,3,НЕ,"град София, Лозенец",1969,3-СТАЕН,Тухла,218000
101,6,6,,"град София, Център",2020,МЕЗОНЕТ,Тухла,135899
101,3,3,Лок.отопл.,"град София, Бояна",2019,МЕЗОНЕТ,Тухла,235000
101,2,5,НЕ,"град София, Овча купел",2019,МНОГОСТАЕН,Тухла,139900
101,18,19,ДА,"град София, Западен парк",1980,МНОГОСТАЕН,ЕПК,83990
101,4,8,Лок.отопл.,"град София, Младост 4",1994,4-СТАЕН,ЕПК,149700
101,18,19,ДА,"град София, Западен парк",1980,4-СТАЕН,ЕПК,83990
101,5,5,,"град София, Бояна",2018,4-СТАЕН,Тухла,202250
101,4,5,ДА,"град София, Яворов",1960,3-СТАЕН,Тухла,147500
101,6,7,ДА,"град София, Център",1940,3-СТАЕН,Тухла,250000
101,6,6,ДА,"град София, Център",1940,3-СТАЕН,Тухла,250000
101,1,5,,"град София, Център",1952,3-СТАЕН,Тухла,217999
101,2,5,ДА,"град София, Център",1960,3-СТАЕН,Тухла,170000
101,3,8,ДА,"град София, Център",2020,3-СТАЕН,Тухла,122112
101,7,7,ДА,"град София, Център",2021,3-СТАЕН,Тухла,122112
101,3,7,ДА,"град София, Център",2021,3-СТАЕН,Тухла,122112
101,5,6,НЕ,"град София, Център",2020,3-СТАЕН,Тухла,111000
101,5,7,НЕ,"град София, Център",2020,3-СТАЕН,Тухла,110858
101,5,7,НЕ,"град София, Център",2020,3-СТАЕН,Тухла,110800
101,2,4,НЕ,"град София, Толстой",2020,3-СТАЕН,Тухла,92280
101,2,4,,"град София, Толстой",2020,3-СТАЕН,Тухла,92280
101,5,13,ДА,"град София, Студентски град",2019,3-СТАЕН,Тухла,117999
101,6,6,НЕ,"град София, Студентски град",1998,3-СТАЕН,Тухла,80000
101,2,5,ДА,"град София, Стрелбище",2022,3-СТАЕН,Тухла,146334
101,3,6,ДА,"град София, Стрелбище",2022,3-СТАЕН,Тухла,146330
101,2,5,ДА,"град София, Стрелбище",2022,3-СТАЕН,Тухла,146330
101,3,6,ДА,"град София, Стрелбище",2022,3-СТАЕН,Тухла,145490
101,2,6,ДА,"град София, Слатина",2000,3-СТАЕН,Тухла,164900
101,7,15,ДА,"град София, Сердика",1991,3-СТАЕН,ЕПК,134400
101,1,5,ДА,"град София, Сердика",2019,3-СТАЕН,Тухла,124440
101,3,5,ДА,"град София, Сердика",2019,3-СТАЕН,Тухла,114440
101,2,4,НЕ,"град София, Свобода",2019,3-СТАЕН,Тухла,92280
101,3,5,НЕ,"град София, с. Панчарево",2021,3-СТАЕН,Тухла,85800
101,2,5,НЕ,"град София, с. Панчарево",2020,3-СТАЕН,Тухла,85000
101,2,5,НЕ,"град София, Павлово",2020,3-СТАЕН,Тухла,110000
101,5,7,НЕ,"град София, Овча купел 1",2021,3-СТАЕН,Тухла,91499
101,6,9,,"град София, Овча купел",1989,3-СТАЕН,Панел,120990
101,2,10,НЕ,"град София, Овча купел",2008,3-СТАЕН,Тухла,111100
101,2,4,Лок.отопл.,"град София, Овча купел",2020,3-СТАЕН,Тухла,104480
101,2,5,,"град София, Овча купел",2020,3-СТАЕН,Тухла,95000
101,3,4,Лок.отопл.,"град София, Овча купел",2018,3-СТАЕН,Тухла,94100
101,3,5,,"град София, Овча купел",2022,3-СТАЕН,Тухла,91287
101,3,9,ДА,"град София, Обеля 1",2016,3-СТАЕН,Тухла,106250
101,4,5,Лок.отопл.,"град София, Надежда 2",2000,3-СТАЕН,Тухла,90900
101,4,5,НЕ,"град София, Надежда 2",2020,3-СТАЕН,Тухла,90900
101,6,9,НЕ,"град София, Надежда 2",2022,3-СТАЕН,Тухла,80100
101,3,6,,"град София, Надежда 2",2017,3-СТАЕН,Тухла,70700
101,1,6,ДА,"град София, Надежда 1",2022,3-СТАЕН,Тухла,89029
101,2,6,,"град София, Надежда 1",2022,3-СТАЕН,Тухла,83971
101,4,5,ДА,"град София, Младост 2",2021,3-СТАЕН,Тухла,129000
101,4,6,ДА,"град София, Младост 2",1900,3-СТАЕН,Тухла,129000
101,3,6,,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,176000
101,4,8,,"град София, Манастирски ливади",2006,3-СТАЕН,Тухла,120000
101,1,6,,"град София, Манастирски ливади",2010,3-СТАЕН,Тухла,114000
101,2,6,,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,99990
101,1,5,Лок.отопл.,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,96100
101,5,6,ДА,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,90200
101,1,5,,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,89866
101,2,4,,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,89866
101,2,4,,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,89866
101,3,4,,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,89860
101,1,4,,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,89860
101,1,4,НЕ,"град София, Малинова долина",2020,3-СТАЕН,Тухла,103000
101,6,8,НЕ,"град София, Малинова долина",2023,3-СТАЕН,Тухла,99362
101,3,5,Лок.отопл.,"град София, Малинова долина",2020,3-СТАЕН,Тухла,93900
101,2,3,,"град София, м-т Камбаните",2021,3-СТАЕН,Тухла,121164
101,3,3,,"град София, м-т Камбаните",2021,3-СТАЕН,Тухла,121164
101,2,6,ДА,"град София, Люлин 9",2020,3-СТАЕН,Тухла,85600
101,2,6,,"град София, Люлин 9",2020,3-СТАЕН,Тухла,85600
101,2,6,ДА,"град София, Люлин 9",2021,3-СТАЕН,Тухла,85600
101,2,6,,"град София, Люлин 2",2020,3-СТАЕН,Тухла,87000
101,5,7,НЕ,"град София, Люлин 10",2021,3-СТАЕН,Тухла,73200
101,2,6,НЕ,"град София, Люлин 10",2021,3-СТАЕН,Тухла,64800
101,2,8,,"град София, Люлин 1",2020,3-СТАЕН,Тухла,90900
101,1,6,НЕ,"град София, Люлин - център",2019,3-СТАЕН,Тухла,95950
101,4,7,НЕ,"град София, Лозенец",2020,3-СТАЕН,Тухла,437740
101,3,7,НЕ,"град София, Лозенец",2019,3-СТАЕН,Тухла,437740
101,4,7,НЕ,"град София, Лозенец",2019,3-СТАЕН,Тухла,437181
101,1,6,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,175343
101,2,9,ДА,"град София, Лагера",2019,3-СТАЕН,Тухла,149000
101,3,7,ДА,"град София, Лагера",2021,3-СТАЕН,Тухла,122300
101,3,7,ДА,"град София, Лагера",2021,3-СТАЕН,Тухла,122300
101,3,7,ДА,"град София, Лагера",2021,3-СТАЕН,Тухла,122300
101,3,7,ДА,"град София, Лагера",2021,3-СТАЕН,Тухла,117600
101,4,7,ДА,"град София, Лагера",2021,3-СТАЕН,Тухла,117600
101,1,4,ДА,"град София, Лагера",1956,3-СТАЕН,Тухла,110000
101,6,10,НЕ,"град София, Кръстова вада",2020,3-СТАЕН,Тухла,150000
101,2,6,НЕ,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,123900
101,4,5,НЕ,"град София, Зона Б-5-3",2019,3-СТАЕН,Тухла,110900
101,4,5,Лок.отопл.,"град София, Зона Б-5",2019,3-СТАЕН,Тухла,125000
101,2,7,НЕ,"град София, Зона Б-18",2020,3-СТАЕН,Тухла,115721
101,5,7,Лок.отопл.,"град София, Зона Б-18",2020,3-СТАЕН,Тухла,111000
101,5,7,,"град София, Зона Б-18",2020,3-СТАЕН,Тухла,110800
101,5,6,,"град София, Зона Б-18",2020,3-СТАЕН,Тухла,110800
101,7,8,,"град София, Дружба 2",2021,3-СТАЕН,Тухла,100000
101,3,5,ДА,"град София, Драгалевци",2020,3-СТАЕН,Тухла,151500
101,3,4,,"град София, Драгалевци",2021,3-СТАЕН,Тухла,125938
101,2,6,ДА,"град София, Гео Милев",2006,3-СТАЕН,Тухла,165000
101,7,8,ДА,"град София, Връбница 2",2021,3-СТАЕН,Тухла,80288
101,5,8,ДА,"град София, Връбница 2",2021,3-СТАЕН,Тухла,80288
101,4,8,,"град София, Връбница 2",2020,3-СТАЕН,Тухла,80288
101,5,13,НЕ,"град София, Витоша",2019,3-СТАЕН,Тухла,118000
101,5,13,Лок.отопл.,"град София, Витоша",2020,3-СТАЕН,Тухла,118000
101,5,13,НЕ,"град София, Витоша",2019,3-СТАЕН,Тухла,118000
101,5,13,Лок.отопл.,"град София, Витоша",2019,3-СТАЕН,Тухла,118000
101,5,13,НЕ,"град София, Витоша",2019,3-СТАЕН,Тухла,118000
101,5,13,Лок.отопл.,"град София, Витоша",2019,3-СТАЕН,Тухла,118000
101,6,14,Лок.отопл.,"град София, Витоша",2019,3-СТАЕН,Тухла,118000
101,6,13,,"град София, Витоша",2019,3-СТАЕН,Тухла,117990
101,6,12,,"град София, Витоша",2020,3-СТАЕН,Тухла,115990
