Id,Url,Size,Floor,TotalFloors,CentralHeating,District,Year,Type,BuildingType,Price
4939,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158868065205231&slink=60406q&f1=9,68,1,3,,"град София, м-т Камбаните",2021,3-СТАЕН,Тухла,59900
4940,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159125743551949&slink=60406q&f1=9,68,1,5,,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,125000
4941,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157389284878463&slink=60406q&f1=9,68,6,8,ДА,"град София, Младост 1А",0,3-СТАЕН,Панел,106000
4942,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160316157564637&slink=60406q&f1=9,68,8,9,ДА,"град София, Надежда 1",0,3-СТАЕН,Панел,95000
4943,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159290056070049&slink=60406q&f1=9,68,1,8,ДА,"град София, Надежда 2",1989,3-СТАЕН,Панел,68000
4944,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160008848324967&slink=60406q&f1=9,68,2,8,,"град София, Надежда 3",1982,3-СТАЕН,Панел,68700
4945,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160138217839598&slink=60406q&f1=9,68,7,8,ДА,"град София, Обеля 2",1989,3-СТАЕН,Панел,61500
4946,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158919980733451&slink=60406q&f1=9,68,7,8,ДА,"град София, Обеля 2",0,3-СТАЕН,Панел,74990
4947,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159877380659013&slink=60406q&f1=9,68,1,8,ДА,"град София, Света Троица",1988,3-СТАЕН,Панел,64500
4948,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160257651755337&slink=60406q&f1=9,68,7,7,НЕ,"град София, Сухата река",1970,3-СТАЕН,Тухла,76500
4949,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160224170591496&slink=60406q&f1=9,68,5,8,ДА,"град София, Хаджи Димитър",1986,3-СТАЕН,Панел,80000
4950,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160223195532716&slink=60406q&f1=9,68,5,8,,"град София, Хаджи Димитър",0,3-СТАЕН,Панел,80000
4951,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160214628857993&slink=60406q&f1=9,68,5,8,ДА,"град София, Хаджи Димитър",0,3-СТАЕН,Панел,80000
4952,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160208165034689&slink=60406q&f1=9,68,0,0,,"град София, Хаджи Димитър",1982,3-СТАЕН,Панел,80000
4953,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160189745556551&slink=60406q&f1=9,68,2,6,ДА,"град София, Хаджи Димитър",0,3-СТАЕН,Панел,82000
4954,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154807896039029&slink=60406q&f1=9,68,3,3,ДА,"град София, Център",0,3-СТАЕН,Тухла,230000
4955,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h152447088366126&slink=60406q&f1=9,68,0,0,,"град София, Витоша",0,АТЕЛИЕ, ТАВАН,Тухла,0
4956,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160326300375616&slink=6040df&f1=1,69,9,15,ДА,"град София, Банишора",2021,2-СТАЕН,Тухла,69000
4957,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160318216160483&slink=6040df&f1=1,69,2,8,ДА,"град София, Връбница 1",2021,2-СТАЕН,Тухла,59118
4958,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160318216619293&slink=6040df&f1=1,69,2,8,ДА,"град София, Връбница 1",2021,2-СТАЕН,Тухла,62059
4959,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160318211817612&slink=6040df&f1=1,69,3,8,ДА,"град София, Връбница 1",2021,2-СТАЕН,Тухла,63519
4960,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160318209416719&slink=6040df&f1=1,69,3,8,ДА,"град София, Връбница 1",2021,2-СТАЕН,Тухла,65290
4961,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156820019795182&slink=6040df&f1=1,69,8,8,ДА,"град София, Връбница 2",2020,2-СТАЕН,Тухла,44961
4962,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160215859476004&slink=6040df&f1=1,69,2,7,НЕ,"град София, Кръстова вада",0,2-СТАЕН,Тухла,138000
4963,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154900819150146&slink=6040df&f1=1,69,3,6,,"град София, Лозенец",2021,2-СТАЕН,Тухла,96546
4964,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159351907837111&slink=6040df&f1=1,69,6,10,НЕ,"град София, Люлин 6",2019,2-СТАЕН,Тухла,57000
4965,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159852456925656&slink=6040df&f1=1,69,3,4,НЕ,"град София, Малинова долина",2022,2-СТАЕН,Тухла,54510
4966,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155566212483958&slink=6040df&f1=1,69,2,4,,"град София, Малинова долина",2021,2-СТАЕН,Тухла,67482
4967,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160266608345321&slink=6040df&f1=1,69,1,5,НЕ,"град София, Манастирски ливади",0,2-СТАЕН,Тухла,75000
4968,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159801773382138&slink=6040df&f1=1,69,1,5,ДА,"град София, Младост 1",2008,2-СТАЕН,Тухла,72000
4969,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160318066544971&slink=6040df&f1=1,69,2,6,ДА,"град София, Надежда 1",2020,2-СТАЕН,Тухла,85000
4970,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159065445656086&slink=6040df&f1=1,69,3,4,ДА,"град София, Център",1969,2-СТАЕН,Тухла,117000
4971,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160326295599752&slink=6040df&f1=1,69,8,15,ДА,"град София, Банишора",2021,2-СТАЕН,Тухла,71000
4972,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160249205304090&slink=6040df&f1=1,69,1,4,,"град София, Витоша",2011,2-СТАЕН,Тухла,91000
4973,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159350985720508&slink=6040df&f1=1,69,3,8,ДА,"град София, Връбница 2",2021,2-СТАЕН,Тухла,55160
4974,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160326476469978&slink=6040df&f1=1,69,1,5,НЕ,"град София, Кръстова вада",0,2-СТАЕН,Тухла,85000
4975,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160250721939680&slink=6040df&f1=1,69,5,5,,"град София, Люлин 10",2021,2-СТАЕН,Тухла,58650
4976,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b150460895794615&slink=6040df&f1=1,69,2,4,Лок.отопл.,"град София, Малинова долина",2018,2-СТАЕН,Тухла,68900
4977,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b152207662742470&slink=6040df&f1=1,69,2,5,Лок.отопл.,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,69000
4978,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159298877562814&slink=6040df&f1=1,69,3,6,ДА,"град София, Младост 2",2017,2-СТАЕН,Тухла,126000
4979,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160223267191082&slink=6040df&f1=1,69,6,8,,"град София, Надежда 2",1980,2-СТАЕН,Панел,65990
4980,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160338148821731&slink=6040df&f1=1,69,4,6,,"град София, Овча купел",0,2-СТАЕН,Тухла,65700
4981,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160338016110697&slink=6040df&f1=1,69,3,6,,"град София, Овча купел",0,2-СТАЕН,Тухла,67000
4982,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159982755260319&slink=6040df&f1=1,69,2,6,,"град София, Овча купел",2022,2-СТАЕН,Тухла,67153
4983,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160311150983910&slink=6040df&f1=1,69,5,11,,"град София, Овча купел",2020,2-СТАЕН,Тухла,68540
4984,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160215471170146&slink=6040df&f1=1,69,4,6,,"град София, Симеоново",2010,2-СТАЕН,Тухла,80000
4985,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158359872353068&slink=6040df&f1=1,69,4,9,ДА,"град София, Толстой",0,2-СТАЕН,Тухла,56200
4986,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159895760933243&slink=6040df&f1=1,69,1,4,НЕ,"град София, Витоша",2020,1-СТАЕН,Тухла,59026
4987,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a160129381246815&slink=6040df&f1=1,69,6,6,,"град София, Витоша",2020,1-СТАЕН,Тухла,86975
4988,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159740061717532&slink=6040df&f1=1,69,3,5,,"град София, Бояна",2020,2-СТАЕН,Тухла,75000
4989,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b144162512750035&slink=6040df&f1=1,69,3,8,ДА,"град София, Бъкстон",2019,2-СТАЕН,Тухла,74300
4990,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160313411145080&slink=6040df&f1=1,69,3,6,,"град София, Бъкстон",0,2-СТАЕН,Тухла,75680
4991,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159171457481232&slink=6040df&f1=1,69,2,5,ДА,"град София, Бъкстон",2022,2-СТАЕН,Тухла,75680
4992,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157738149557100&slink=6040df&f1=1,69,3,5,,"град София, Бъкстон",2021,2-СТАЕН,Тухла,75900
4993,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159368568971231&slink=6040df&f1=1,69,6,8,Лок.отопл.,"град София, Бъкстон",2021,2-СТАЕН,Тухла,82248
4994,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154295659913489&slink=6040df&f1=1,69,1,8,,"град София, Бъкстон",0,2-СТАЕН,Тухла,82650
4995,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158582580799109&slink=6040df&f1=1,69,4,6,НЕ,"град София, Витоша",2021,2-СТАЕН,Тухла,59999
4996,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158512821016343&slink=6040df&f1=2,69,2,4,Лок.отопл.,"град София, Витоша",0,2-СТАЕН,Тухла,64500
4997,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160328377084139&slink=6040df&f1=2,69,1,4,,"град София, Витоша",2018,2-СТАЕН,Тухла,65500
4998,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158284977908457&slink=6040df&f1=2,69,3,6,ДА,"град София, Витоша",2020,2-СТАЕН,Тухла,67560
4999,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157107331456248&slink=6040df&f1=2,69,3,6,ДА,"град София, Витоша",2021,2-СТАЕН,Тухла,67560
5000,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159715455405306&slink=6040df&f1=2,69,1,6,,"град София, Витоша",2021,2-СТАЕН,Тухла,68250
5001,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159912168934133&slink=6040df&f1=2,69,2,6,НЕ,"град София, Витоша",2021,2-СТАЕН,Тухла,68800
5002,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160067519808165&slink=6040df&f1=2,69,2,4,НЕ,"град София, Витоша",2020,2-СТАЕН,Тухла,70900
5003,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159300313829484&slink=6040df&f1=2,69,2,5,,"град София, Витоша",2020,2-СТАЕН,Тухла,75800
5004,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159721794105729&slink=6040df&f1=2,69,2,6,,"град София, Витоша",2020,2-СТАЕН,Тухла,75890
5005,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159127357750117&slink=6040df&f1=2,69,5,5,НЕ,"град София, Витоша",0,2-СТАЕН,Тухла,89900
5006,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159853542890515&slink=6040df&f1=2,69,5,7,НЕ,"град София, Витоша",2018,2-СТАЕН,Тухла,119000
5007,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160318417065262&slink=6040df&f1=2,69,2,8,ДА,"град София, Връбница 1",2021,2-СТАЕН,Тухла,63735
5008,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156887967815021&slink=6040df&f1=2,69,4,9,,"град София, Връбница 2",2019,2-СТАЕН,Тухла,44237
5009,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159117012368824&slink=6040df&f1=2,69,4,8,ДА,"град София, Връбница 2",2021,2-СТАЕН,Тухла,55160
5010,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159309705643716&slink=6040df&f1=2,69,7,8,ДА,"град София, Връбница 2",2021,2-СТАЕН,Тухла,55160
5011,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159309686594784&slink=6040df&f1=2,69,6,8,ДА,"град София, Връбница 2",2021,2-СТАЕН,Тухла,55160
5012,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159309648278083&slink=6040df&f1=2,69,3,8,ДА,"град София, Връбница 2",2021,2-СТАЕН,Тухла,55160
5013,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159309667251059&slink=6040df&f1=2,69,5,8,ДА,"град София, Връбница 2",2021,2-СТАЕН,Тухла,55160
5014,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159604811185529&slink=6040df&f1=2,69,4,8,ДА,"град София, Връбница 2",2021,2-СТАЕН,Тухла,55160
5015,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156993188369322&slink=6040df&f1=2,69,2,4,ДА,"град София, Връбница 2",1970,2-СТАЕН,Панел,64950
5016,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159195549298703&slink=6040df&f1=2,69,1,7,ДА,"град София, Връбница 2",2019,2-СТАЕН,Тухла,76900
5017,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158945805302379&slink=6040df&f1=2,69,1,7,ДА,"град София, Връбница 2",2019,2-СТАЕН,Тухла,76900
5018,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159890457155461&slink=6040df&f1=2,69,1,7,ДА,"град София, Връбница 2",2020,2-СТАЕН,Тухла,76900
5019,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159401977714930&slink=6040df&f1=2,69,0,0,ДА,"град София, Връбница 2",2019,2-СТАЕН,Тухла,76900
5020,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159559513591918&slink=6040df&f1=2,69,1,7,ДА,"град София, Връбница 2",2019,2-СТАЕН,Тухла,77000
5021,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158919081734682&slink=6040df&f1=2,69,1,7,Лок.отопл.,"град София, Връбница 2",2018,2-СТАЕН,Тухла,77000
5022,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159189884646676&slink=6040df&f1=2,69,0,0,ДА,"град София, Връбница 2",2019,2-СТАЕН,Тухла,77000
5023,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160024993186344&slink=6040df&f1=2,69,1,7,ДА,"град София, Връбница 2",2019,2-СТАЕН,Тухла,77000
5024,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159947711012744&slink=6040df&f1=2,69,1,7,ДА,"град София, Връбница 2",2019,2-СТАЕН,Тухла,78800
5025,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158843786139378&slink=6040df&f1=2,69,0,0,ДА,"град София, Връбница 2",2019,2-СТАЕН,Тухла,78899
5026,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159446750672888&slink=6040df&f1=2,69,0,0,ДА,"град София, Връбница 2",2019,2-СТАЕН,Тухла,78899
5027,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159017631302010&slink=6040df&f1=2,69,4,5,,"град София, Горна баня",2022,2-СТАЕН,Тухла,58500
5028,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159732709529464&slink=6040df&f1=2,69,1,4,ДА,"град София, Горна баня",1960,2-СТАЕН,Тухла,70000
5029,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159237383259548&slink=6040df&f1=2,69,5,11,,"град София, Дружба 1",0,2-СТАЕН,Тухла,62397
5030,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160305610006479&slink=6040df&f1=2,69,7,11,,"град София, Дружба 1",2021,2-СТАЕН,Тухла,63490
5031,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159991037952482&slink=6040df&f1=2,69,7,11,,"град София, Дружба 1",2020,2-СТАЕН,Тухла,64860
5032,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159249024063054&slink=6040df&f1=2,69,2,8,ДА,"град София, Дружба 2",2022,2-СТАЕН,Тухла,62900
5033,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156890583170037&slink=6040df&f1=2,69,3,8,ДА,"град София, Дружба 2",2022,2-СТАЕН,Тухла,64900
5034,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158919498320956&slink=6040df&f1=2,69,3,3,ДА,"град София, Дружба 2",2010,2-СТАЕН,Тухла,85000
5035,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160310366132546&slink=6040df&f1=2,69,5,8,,"град София, Дружба 2",0,2-СТАЕН,Тухла,92000
5036,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155541576396997&slink=6040df&f1=3,69,1,6,,"град София, Дървеница",2021,2-СТАЕН,Тухла,52994
5037,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159982151938037&slink=6040df&f1=3,69,1,6,,"град София, Дървеница",2021,2-СТАЕН,Тухла,58214
5038,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157182755467824&slink=6040df&f1=3,69,3,9,ДА,"град София, Дървеница",2020,2-СТАЕН,Тухла,80200
5039,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160249057964889&slink=6040df&f1=3,69,3,9,ДА,"град София, Дървеница",2020,2-СТАЕН,Тухла,81552
5040,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158894206995677&slink=6040df&f1=3,69,4,5,ДА,"град София, Дървеница",1982,2-СТАЕН,Тухла,81600
5041,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158979472884338&slink=6040df&f1=3,69,4,5,Лок.отопл.,"град София, Дървеница",1958,2-СТАЕН,Тухла,82500
5042,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159195101618029&slink=6040df&f1=3,69,8,9,Лок.отопл.,"град София, Дървеница",2020,2-СТАЕН,Тухла,84477
5043,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157605049944019&slink=6040df&f1=3,69,6,7,ДА,"град София, Дървеница",2020,2-СТАЕН,Тухла,88914
5044,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159702543995705&slink=6040df&f1=3,69,2,7,ДА,"град София, Дървеница",0,2-СТАЕН,Тухла,94575
5045,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160190681248094&slink=6040df&f1=3,69,6,6,ДА,"град София, Зона Б-19",2021,2-СТАЕН,Тухла,69800
