Size,Floor,TotalFloors,CentralHeating,District,Year,Type,BuildingType,Price
135,2,13,ДА,"град София, Люлин 5",1996,4-СТАЕН,ЕПК,84999
135,2,4,,"град София, Малинова долина",2019,4-СТАЕН,Тухла,93850
135,5,5,ДА,"град София, Медицинска академия",1961,4-СТАЕН,Тухла,164989
135,5,7,ДА,"град София, Младост 4",2018,4-СТАЕН,Тухла,165000
135,3,8,ДА,"град София, Младост 4",2018,4-СТАЕН,Тухла,175000
135,6,8,,"град София, Младост 4",2018,4-СТАЕН,Тухла,175500
135,5,7,,"град София, Младост 4",2018,4-СТАЕН,Тухла,175500
135,3,7,Лок.отопл.,"град София, Оборище",1997,4-СТАЕН,Тухла,149000
135,3,4,Лок.отопл.,"град София, Овча купел",2020,4-СТАЕН,Тухла,140000
135,5,5,ДА,"град София, Редута",2009,4-СТАЕН,Тухла,184000
135,2,4,НЕ,"град София, Център",1940,4-СТАЕН,Тухла,110000
135,4,7,Прокарва се,"град София, Център",2020,4-СТАЕН,Панел,166000
135,6,9,ДА,"град София, Център",2010,4-СТАЕН,Тухла,170000
135,6,7,ДА,"град София, Център",2020,4-СТАЕН,Тухла,170000
135,6,7,ДА,"град София, Център",2020,4-СТАЕН,Тухла,170000
135,6,7,ДА,"град София, Център",2020,4-СТАЕН,Тухла,170000
135,6,7,ДА,"град София, Център",2020,4-СТАЕН,Тухла,170000
135,2,3,,"град София, Център",1954,4-СТАЕН,Тухла,210000
135,2,5,ДА,"град София, Център",1944,4-СТАЕН,Тухла,218000
135,3,4,ДА,"град София, Център",1932,4-СТАЕН,Тухла,240000
135,3,5,ДА,"град София, Център",1939,4-СТАЕН,Тухла,241000
135,3,5,ДА,"град София, Център",1940,4-СТАЕН,Тухла,252000
135,4,4,,"град София, Център",1925,4-СТАЕН,Тухла,335000
135,3,4,ДА,"град София, Яворов",1965,4-СТАЕН,Тухла,280000
135,4,5,НЕ,"град София, Лозенец",2003,МНОГОСТАЕН,Тухла,220000
135,3,6,,"град София, Манастирски ливади",2010,МНОГОСТАЕН,Тухла,125000
135,2,3,Лок.отопл.,"град София, Сухата река",1967,МНОГОСТАЕН,Тухла,99900
135,3,3,ДА,"град София, Яворов",1940,МНОГОСТАЕН,Тухла,279997
135,6,7,ДА,"град София, Лозенец",2015,МЕЗОНЕТ,Тухла,162000
135,3,5,Лок.отопл.,"град София, Манастирски ливади",2017,МЕЗОНЕТ,Тухла,127000
135,5,6,НЕ,"град София, Надежда 1",2020,МЕЗОНЕТ,Тухла,82556
135,6,7,Лок.отопл.,"град София, Надежда 2",2021,МЕЗОНЕТ,Тухла,115200
136,1,6,ДА,"град София, Гео Милев",2004,3-СТАЕН,Тухла,178000
136,3,6,,"град София, Манастирски ливади",2018,4-СТАЕН,Тухла,122990
136,7,8,ДА,"град София, Зона Б-5",2019,3-СТАЕН,Тухла,149900
136,2,7,ДА,"град София, Младост 4",2008,3-СТАЕН,Тухла,172000
136,2,6,Лок.отопл.,"град София, Манастирски ливади",2018,4-СТАЕН,Тухла,123000
136,7,8,,"град София, Овча купел 2",2011,МЕЗОНЕТ,Тухла,105400
136,5,5,,"град София, Студентски град",2018,1-СТАЕН,Тухла,151672
136,3,4,,"град София, Витоша",2020,3-СТАЕН,Тухла,149039
136,3,7,Лок.отопл.,"град София, Витоша",2020,3-СТАЕН,Тухла,149875
136,6,6,Лок.отопл.,"град София, Витоша",2019,3-СТАЕН,Тухла,183425
136,2,10,,"град София, Дианабад",2021,3-СТАЕН,Тухла,158734
136,3,9,,"град София, Дианабад",2021,3-СТАЕН,Тухла,162312
136,3,9,ДА,"град София, Дианабад",2021,3-СТАЕН,Тухла,162756
136,7,8,ДА,"град София, Зона Б-18",2019,3-СТАЕН,Тухла,149900
136,7,8,ДА,"град София, Зона Б-18",2021,3-СТАЕН,Тухла,149900
136,7,8,,"град София, Зона Б-5",2021,3-СТАЕН,Тухла,124999
136,5,6,ДА,"град София, Зона Б-5",2020,3-СТАЕН,Тухла,149900
136,7,8,ДА,"град София, Зона Б-5",2021,3-СТАЕН,Тухла,149900
136,7,7,ДА,"град София, Илинден",1970,3-СТАЕН,Тухла,105000
136,5,10,ДА,"град София, Красно село",1977,3-СТАЕН,Тухла,159900
136,5,5,,"град София, Кръстова вада",2016,3-СТАЕН,Тухла,146000
136,2,7,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,215390
136,2,6,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,215397
136,2,7,ДА,"град София, Лозенец",2018,3-СТАЕН,Тухла,215397
136,2,7,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,215397
136,2,7,ДА,"град София, Лозенец",2018,3-СТАЕН,Тухла,215397
136,3,7,ДА,"град София, Лозенец",2018,3-СТАЕН,Тухла,228970
136,3,7,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,228970
136,3,6,ДА,"град София, Лозенец",2017,3-СТАЕН,Тухла,228971
136,3,7,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,228971
136,3,7,ДА,"град София, Лозенец",2018,3-СТАЕН,Тухла,228971
136,3,7,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,228971
136,4,7,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,228972
136,4,7,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,242545
136,4,7,ДА,"град София, Лозенец",2018,3-СТАЕН,Тухла,242545
136,5,7,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,256119
136,5,7,ДА,"град София, Лозенец",2018,3-СТАЕН,Тухла,256119
136,5,7,ДА,"град София, Лозенец",2018,3-СТАЕН,Тухла,256119
136,1,6,ДА,"град София, Люлин - център",2013,3-СТАЕН,Тухла,130000
136,4,4,ДА,"град София, Люлин 10",2006,3-СТАЕН,Тухла,113000
136,3,6,ДА,"град София, Малинова долина",2019,3-СТАЕН,Тухла,139200
136,2,6,ДА,"град София, Малинова долина",2019,3-СТАЕН,Тухла,139200
136,2,7,ДА,"град София, Младост 2",2017,3-СТАЕН,Тухла,230000
136,9,9,Прокарва се,"град София, Надежда 2",2019,3-СТАЕН,Тухла,115000
136,7,8,,"град София, Овча купел",2010,3-СТАЕН,Тухла,108600
136,6,7,,"град София, Овча купел",2012,3-СТАЕН,Тухла,179000
136,6,7,ДА,"град София, Овча купел 2",2015,3-СТАЕН,Тухла,102000
136,7,8,Лок.отопл.,"град София, Овча купел 2",2011,3-СТАЕН,Тухла,105500
136,4,7,,"град София, Стрелбище",2020,3-СТАЕН,Тухла,190400
136,2,6,ДА,"град София, Студентски град",2019,3-СТАЕН,Тухла,139200
136,3,6,ДА,"град София, Студентски град",2019,3-СТАЕН,Тухла,139200
136,8,9,ДА,"град София, Студентски град",2007,3-СТАЕН,Тухла,225000
136,7,8,ДА,"град София, Център",2021,3-СТАЕН,Тухла,149000
136,7,8,ДА,"град София, Център",2021,3-СТАЕН,Тухла,149900
136,7,8,,"град София, Център",2021,3-СТАЕН,Тухла,149900
136,7,8,ДА,"град София, Център",2019,3-СТАЕН,Тухла,149900
136,4,8,ДА,"град София, Център",2021,3-СТАЕН,Тухла,149900
136,7,8,ДА,"град София, Център",2020,3-СТАЕН,Тухла,149900
136,7,8,ДА,"град София, Център",2021,3-СТАЕН,Тухла,149900
136,2,6,НЕ,"град София, Център",2007,3-СТАЕН,Тухла,156000
136,2,4,ДА,"град София, Център",1952,3-СТАЕН,Тухла,162000
136,3,4,ДА,"град София, Център",1930,3-СТАЕН,Тухла,220000
136,2,4,Прокарва се,"град София, Бояна",2018,4-СТАЕН,Тухла,127800
136,2,4,Лок.отопл.,"град София, Бояна",2018,4-СТАЕН,Тухла,136000
136,1,4,НЕ,"град София, Бояна",2019,4-СТАЕН,Тухла,136000
136,3,9,,"град София, Бъкстон",2020,4-СТАЕН,Тухла,166800
136,1,3,НЕ,"град София, Гео Милев",1971,4-СТАЕН,Тухла,198000
136,3,6,,"град София, Драгалевци",2011,4-СТАЕН,Тухла,118000
136,2,5,Лок.отопл.,"град София, Драгалевци",2011,4-СТАЕН,Тухла,120600
136,6,7,ДА,"град София, Изток",1984,4-СТАЕН,Тухла,150000
136,7,7,ДА,"град София, Илинден",1970,4-СТАЕН,Тухла,105000
136,3,5,,"град София, Кръстова вада",2019,4-СТАЕН,Тухла,118200
136,1,2,Лок.отопл.,"град София, Левски",1976,4-СТАЕН,Тухла,133500
136,3,6,,"град София, Манастирски ливади",2018,4-СТАЕН,Тухла,130000
136,5,7,ДА,"град София, Младост 4",2018,4-СТАЕН,Тухла,174999
136,6,10,ДА,"град София, Подуяне",2020,4-СТАЕН,Тухла,149479
136,2,8,ДА,"град София, Сухата река",2018,4-СТАЕН,Тухла,128000
136,4,7,,"град София, Бъкстон",2013,МНОГОСТАЕН,Тухла,169900
136,1,3,,"град София, Гео Милев",1975,МНОГОСТАЕН,Тухла,204000
136,2,5,ДА,"град София, Иван Вазов",1997,МНОГОСТАЕН,Тухла,295000
136,2,5,ДА,"град София, Иван Вазов",2000,МНОГОСТАЕН,Тухла,320000
136,5,11,ДА,"град София, Красно село",1974,МНОГОСТАЕН,Тухла,159900
136,2,6,НЕ,"град София, Манастирски ливади",2018,МНОГОСТАЕН,Тухла,130000
136,5,5,НЕ,"град София, Студентски град",2018,МНОГОСТАЕН,Тухла,132124
136,1,2,НЕ,"град София, Сухата река",1975,МНОГОСТАЕН,Тухла,129000
136,5,6,Лок.отопл.,"град София, Бояна",2010,МЕЗОНЕТ,Тухла,130000
137,9,9,Лок.отопл.,"град София, Лозенец",1990,3-СТАЕН,Тухла,199900
137,10,10,ДА,"град София, Бъкстон",2018,3-СТАЕН,Тухла,120000
137,2,7,,"град София, Зона Б-19",2009,4-СТАЕН,Тухла,165000
137,5,5,Лок.отопл.,"град София, Манастирски ливади",2019,4-СТАЕН,Тухла,135000
137,3,4,ДА,"град София, Манастирски ливади",2017,2-СТАЕН,Тухла,99000
137,2,8,Лок.отопл.,"град София, Овча купел 1",2018,2-СТАЕН,Тухла,73400
137,2,4,,"град София, Витоша",2021,3-СТАЕН,Тухла,121769
137,7,7,ДА,"град София, Дианабад",2019,3-СТАЕН,Тухла,153488
137,7,7,,"град София, Дианабад",2019,3-СТАЕН,Тухла,154700
137,3,4,,"град София, Драгалевци",2019,3-СТАЕН,Тухла,158000
137,1,4,,"град София, Драгалевци",2019,3-СТАЕН,Тухла,199000
137,2,6,НЕ,"град София, Дървеница",2011,3-СТАЕН,Тухла,140000
137,2,8,НЕ,"град София, Дървеница",2011,3-СТАЕН,Тухла,140000
137,8,8,Лок.отопл.,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,180000
137,4,5,,"град София, Лозенец",2005,3-СТАЕН,Тухла,197000
137,6,7,ДА,"град София, Лозенец",2018,3-СТАЕН,Тухла,257520
137,6,7,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,257521
137,0,0,,"град София, Люлин 9",2018,3-СТАЕН,Тухла,159999
137,3,4,НЕ,"град София, Малинова долина",2019,3-СТАЕН,Тухла,98000
137,5,5,Лок.отопл.,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,135000
137,5,16,,"град София, Манастирски ливади",2018,3-СТАЕН,Тухла,177300
